submitted_on,waterpoint_photo,latitude,longitude,functional_status,current_problem,other_current_problem,water_quality_problems_available,available_water_quality_issues,other_water_quality_issues,households_using_waterpoint,water_unavailable_seasonally,water_unavailable_period,service_provider_available,type_of_provider,waterpoint_committee_active
12/08/2022,https://api.mwater.co/v3/images/858ff7b555144f25a34052d28abdc7a5,-14.2102949,35.4852063,Partially functional but in need of repair,"Broken parts, Worn out parts, Irregular supply",NA,No,NA,NA,96,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/77ed1d69da7047fba3e2723d4591538e,-14.8618151,35.1956037,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,20,No,NA,Yes,"Water Point Committee, Community members",Yes 
12/08/2022,https://api.mwater.co/v3/images/a08aa6c3345a43eaab5846279b0138b3,-14.8622012,35.1945131,Functional,NA,NA,No,NA,NA,9,No,NA,Yes,Institution,No
12/08/2022,https://api.mwater.co/v3/images/4adb513cfce843c4a6ec3c5289787beb,-14.8604718,35.1983321,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc, Low yield, Other",It requires repeated pumping for water to start flowing out,No,NA,NA,8,Yes,"10, 11, 12, 01",Yes,Unofficial/ Bush Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/4bd8fc1ce1c1479f9ed580673db73895,-14.8725021,35.1824313,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts, Other, Broken parts, Inadequate number of pipes",Overflowing of water through the space between head and pedestal ,No,NA,NA,20,No,NA,Yes,"Water Point Committee, Community members, Area or Water Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/18f79f43d6354182b0da637c0ab7998f,-14.8736756,35.1868296,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Unofficial/ Bush Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/b88e90dec99045d48a18b904f1121f1c,-14.1811346,35.4014827,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,62,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/0f9b06ed77bf4371ab8acb6ead5dc979,-14.1839074,35.3993366,Functional,NA,NA,No,NA,NA,41,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/520f10ccada542029daea2752c8aff34,-14.8777527,35.1716502,Functional,NA,NA,No,NA,NA,48,No,NA,Yes,"Community members, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/0f403ebd8c5d4b1797a9c1af5f8bacf0,-14.1845831,35.3977089,Partially functional but in need of repair,Low yield,NA,Yes,Colour,NA,22,No,NA,Yes,Unofficial/ Bush Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/f93fd88796554b6695217b8890c616f9,-14.2257176,35.4678667,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,120,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/fc11dbf0dcba4f71a1112581cea426c1,-14.186055,35.3971267,Functional,NA,NA,No,NA,NA,26,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/54386e0f5517457ba2108642e1d705fb,-14.1902003,35.3962634,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,84,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/3b8e8015d9174dbc9af0bcfcdc9eeab2,-14.2346707,35.4825383,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,28,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/289840bde0974260b62ea920c85dc4bc,-14.1959987,35.3923502,Functional,NA,NA,No,NA,NA,27,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/f370ab7269f4421ea9a85e072ba9ad0c,-14.1988578,35.3907963,Functional,NA,NA,No,NA,NA,32,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/2795b0b8e220486d96600cc3533a9cdd,-14.19936,35.3887567,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,27,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/3366a502c81b498bb9e9f56d40744d06,-14.9033766,35.156226,Functional,NA,NA,No,NA,NA,80,No,NA,Yes,"Community members, Water Point Committee, Private contractor or operator",Yes 
12/08/2022,https://api.mwater.co/v3/images/9e7a555f309746b2a0230d610796c49f,-14.2008418,35.3897006,Functional,NA,NA,No,NA,NA,52,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/4eeb863858214651902f844b3aa724cb,-14.863595,35.181737,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,22,No,NA,Yes,"Water Point Committee, Private contractor or operator",Yes 
12/08/2022,https://api.mwater.co/v3/images/617777ab8d324c15bef7710e2ec0ac15,-14.8607479,35.1839496,Functional,NA,NA,No,NA,NA,11,Don't know,NA,Yes,Private contractor or operator,No
12/08/2022,https://api.mwater.co/v3/images/754fa8c86081434fa45710e643fe51da,-14.33272,35.28517,Partially functional but in need of repair,"Low water flow - Low water pressure, Worn out parts",NA,Yes,Other,Sediments are eating away the rod centralisers and the cup seal,25,Yes,"09, 10, 11, 12",Yes,"Water Point Committee, Area or Water Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/caac5e564c4b4f9398f85bc881bdb464,-14.8619288,35.1811631,Partially functional but in need of repair,Newly constructed,NA,No,NA,NA,17,Don't know,NA,No,NA,Yes 
12/08/2022,https://api.mwater.co/v3/images/9189528610f74783935f27b03edd7247,-14.8629619,35.1822062,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,25,No,NA,Yes,"Unofficial/ Bush Mechanic, Owner / Private household",No
12/08/2022,https://api.mwater.co/v3/images/2ff36318e8064a4eb4436cee539b8e6e,-14.8598083,35.1823374,Functional,NA,NA,No,NA,NA,15,Don't know,NA,Yes,Unofficial/ Bush Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/d9bef1a1e3f040d182c1ee32580ea43e,-14.3306949,35.283555,Functional,NA,NA,No,NA,NA,40,No,NA,Yes,"Community members, Water Point Committee",No
12/08/2022,https://api.mwater.co/v3/images/21f95f4eb41b4f578f6f102029505eec,-14.1862842,35.4439617,Partially functional but in need of repair,"Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,60,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/7a0a4aa940794181ba3256a6e3dcbb24,-14.8590867,35.1874379,Functional,NA,NA,No,NA,NA,75,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/77786305425a4fe095c57517f456e534,-14.8596347,35.1858621,Partially functional but in need of repair,Other,It is very heavy,No,NA,NA,35,No,NA,Yes,Community members,No
12/08/2022,https://api.mwater.co/v3/images/9d20184644674f4f95b1a6745cc86731,-14.1816653,35.4483913,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,70,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/0466940ee7114a04915e0a4238d0a94f,-14.8674207,35.1889842,Partially functional but in need of repair,Other,It's heavy,No,NA,NA,10,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/52ca927314354366b862e22591259a12,-14.8716553,35.1875023,Functional,NA,NA,No,NA,NA,32,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/eb3c84d3f6cd4e3896bfab620aa02af9,-14.8941121,34.9439663,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,130,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/4d57d706ba0b4bf98538c99986592d49,-14.1800283,35.4499167,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,50,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/d6ac3daabb424673a9ac42efbb04c686,-14.1793603,35.4528472,Functional,NA,NA,No,NA,NA,150,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/6467b04e8af74b7f92a731756cd91ddc,-14.2060877,35.3782882,Partially functional but in need of repair,"Worn out parts, Low water flow - Low water pressure",NA,No,NA,NA,78,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/a4003d1f51c54e70ad1c140e86f9cda4,-14.1822179,35.4052151,Functional,NA,NA,No,NA,NA,35,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/cefe80c2f8cc4befaf319dbf4c11d3f0,-14.8990215,35.1372003,Functional,NA,NA,No,NA,NA,32,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/89da71498b29452b90241b60aa74a28d,-14.1793689,35.4465291,Functional,NA,NA,No,NA,NA,100,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/867be8bc24ca4bec88cf9244c83c77cf,-14.1805467,35.446445,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,150,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/917b8c255207456b89508e3e144b2348,-14.1794188,35.4443242,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,50,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/a8ec30034381441883d43ac2ace31015,-14.2144142,35.3843394,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,42,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/416bcf7db6bd4a71a6877cd808b12932,-14.1783939,35.4456023,Partially functional but in need of repair,"Broken parts, Irregular supply",NA,No,NA,NA,49,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/928ab54eda164bcb93d21747736675f6,-14.8701319,35.1799115,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,13,No,NA,Yes,Area or Water Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/a94d540fe05c4caca51cacb8f854b64f,-14.8784555,35.1873331,Functional,NA,NA,No,NA,NA,21,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/82a0a870cc6d42dd963931d66546cd40,-14.8774317,35.1838602,Functional,NA,NA,No,NA,NA,8,No,NA,Yes,Area or Water Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/77e5c6c74b1b4940bbb61a0191dbd63c,-14.8493012,35.0153209,Not functional,"Low water flow - Low water pressure, Inadequate number of pipes, Worn out parts",NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/ec12afa087be40b3a4ae40e56fa9f383,-14.874192,35.172187,Functional,NA,NA,No,NA,NA,12,No,NA,Yes,NGO,Yes 
12/08/2022,https://api.mwater.co/v3/images/6a191b8d5c2c47d4a652037a18ac5565,-14.2444166,35.4698854,Partially functional but in need of repair,"Broken parts, Irregular supply, Worn out parts",NA,No,NA,NA,75,No,NA,Yes,"Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/578a76463e804cd9bd5bcf494d9a5405,-14.1799583,35.4446133,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,15,No,NA,Yes,Local Government,Yes 
12/08/2022,https://api.mwater.co/v3/images/f032c3a959134d86b5a5163f1f4aaf2d,-14.8709025,35.179868,Functional,NA,NA,Yes,Turbidity or cloudy water ,NA,4,No,NA,Yes,Unofficial/ Bush Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/ed4759e761d04afb86ddf71663a263fe,-14.2371756,35.4838499,Functional,NA,NA,No,NA,NA,40,No,NA,Yes,NGO,Yes 
12/08/2022,https://api.mwater.co/v3/images/d38bbf2a06ef40c78736b2ccf9831008,-14.873812,35.1884022,Functional,NA,NA,No,NA,NA,10,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/a8e1bce67d9c4e65bbe15ea4c8c42c97,-14.8711325,35.1742036,Functional,NA,NA,No,NA,NA,25,No,NA,Yes,Area or Water Mechanic,No
12/08/2022,https://api.mwater.co/v3/images/318f4608f91d41dc98b49348ab05bcb0,-14.8743209,35.1749718,Partially functional but in need of repair,"Worn out parts, Inadequate number of pipes",NA,No,NA,NA,23,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/6ec55bfdf134418ba840a09859586725,-14.8700419,35.17773,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,25,No,NA,No,NA,Yes 
12/08/2022,https://api.mwater.co/v3/images/64a8dc184569407d96612ddb74f040da,-14.917709,35.1294619,Functional,NA,NA,No,NA,NA,65,No,NA,Yes,"Community members, Unofficial/ Bush Mechanic",No
12/08/2022,https://api.mwater.co/v3/images/0b598f5c758c47928f6c268d2cf22bca,-14.1810036,35.4411978,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,90,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/5c07ff39a31d4bd09144b04397b87af1,-14.2378101,35.4698713,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Broken parts",NA,No,NA,NA,46,No,NA,Yes,Institution,Yes 
12/08/2022,https://api.mwater.co/v3/images/54964caebe0f4d2a95073cf62a7fd7c6,-14.1794834,35.4419968,Partially functional but in need of repair,"Low yield, Irregular supply",NA,No,NA,NA,1,Yes,"10, 11, 12, 09",Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/add060b6493c41faa83aac29a206865a,-14.1798875,35.4377288,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Owner / Private household,No
12/08/2022,https://api.mwater.co/v3/images/82923016c4434475908f566397fcf61a,-14.2379894,35.4688809,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
12/08/2022,https://api.mwater.co/v3/images/518fb8a0ad5e422f9a710f8f7d1db9de,-14.1863657,35.418234,Functional,NA,NA,No,NA,NA,45,Don't know,NA,Don't know,NA,Yes 
12/08/2022,https://api.mwater.co/v3/images/01c58cc7977043508083277111a60ff8,-14.1769176,35.405908,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No
12/08/2022,https://api.mwater.co/v3/images/794b05ed81804dffa25eef8a9160c602,-14.1793286,35.4299887,Functional,NA,NA,No,NA,NA,42,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/15cd062e3607416fb83db386fdfc90cf,-14.1794117,35.432575,Functional,NA,NA,No,NA,NA,35,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/20308df77ef2405480621cc22fcdfb4a,-14.2439355,35.4713612,Partially functional but in need of repair,"Broken parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,46,No,NA,Yes,NGO,No
12/08/2022,https://api.mwater.co/v3/images/3579dd05ed2b48b9a87a4e8012f2bc0f,-14.1787353,35.4306757,Partially functional but in need of repair,"Low water flow - Low water pressure, Irregular supply, Broken parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,23,No,NA,Yes,Don't know,Yes 
12/08/2022,https://api.mwater.co/v3/images/79097d4e19834e22872754b29d1f03f6,-14.178284,35.4393262,Not functional,"Structural problems - Civil works, apron, etc, Inadequate number of pipes, Irregular supply",NA,NA,NA,NA,NA,NA,NA,No,NA,No
12/08/2022,https://api.mwater.co/v3/images/ba1546b0a0d04bff9c1603bcf7a5064b,-14.86532985,35.19994957,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,18,No,NA,Yes,"Community members, Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/cc4718cb22274579920a6521f26309e9,-14.8722821,35.1980826,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,"Community members, Institution",Yes 
12/08/2022,https://api.mwater.co/v3/images/e361b58f4aa14377af16a9ae2020950b,-14.86526538,35.20091163,Functional,NA,NA,No,NA,NA,15,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/0d906ee259924e1c8f8046a861ad18c5,-14.2398706,35.4710878,Partially functional but in need of repair,"Irregular supply, Broken parts",NA,No,NA,NA,80,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/8e00056a285c498cb793a9c78b69a9fb,-14.86625334,35.20387102,Partially functional but in need of repair,"Broken parts, Inadequate number of pipes, Worn out parts",NA,No,NA,NA,40,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/6208e958169844ab815761171e75f44a,-14.86675783,35.20210249,Partially functional but in need of repair,Newly constructed,NA,No,NA,NA,13,No,NA,Yes,"Community members, Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/ecc8a38e345c4b30a51a3637c21ad595,-14.8680075,35.20206407,Functional,NA,NA,No,NA,NA,9,No,NA,Yes,"Water Point Committee, Community members, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/acb12001cdc947c69ae3c4ee96848c02,-14.9223848,35.1244656,Functional,NA,NA,No,NA,NA,38,No,NA,Don't know,NA,No
12/08/2022,https://api.mwater.co/v3/images/02bb770133814556b9d29d671fea1950,-14.87038516,35.20091029,Functional,NA,NA,No,NA,NA,5,No,NA,Yes,Water Point Committee,No
12/08/2022,https://api.mwater.co/v3/images/bc202859c40c476098ef5d5428213951,-14.86906148,35.20000625,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,25,No,NA,Yes,"Community members, Water Point Committee, Unofficial/ Bush Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/58cffec65ae74d33bbe5a0aabc1c9d0d,-14.86751149,35.20024402,Functional,NA,NA,No,NA,NA,29,No,NA,Yes,Water Point Committee,Yes 
12/08/2022,https://api.mwater.co/v3/images/2e04d28cfc0548c89fe5946b4eb67c20,-14.3247323,35.2814231,Partially functional but in need of repair,"Irregular supply, Low water flow - Low water pressure, Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,45,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
12/08/2022,https://api.mwater.co/v3/images/c179be10475e442ab0337d395c6d6ec6,-14.326364,35.2848466,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc",NA,No,NA,NA,42,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/4ed52ca1db4145f9b9e7e0351cdfa096,-14.3204017,35.279505,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts, Irregular supply, Broken parts",NA,No,NA,NA,30,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/7860798db09c4f5793e2f487c17f60af,-14.3183267,35.2799833,Functional,NA,NA,No,NA,NA,28,No,NA,Yes,Owner / Private household,No
12/08/2022,https://api.mwater.co/v3/images/06d53edd617d43d7b88b47cdec11a4fd,-14.1838164,35.4492109,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc",NA,No,NA,NA,35,No,NA,Yes,"Unofficial/ Bush Mechanic, Water Point Committee",Yes 
12/08/2022,https://api.mwater.co/v3/images/20e99565ea2446b29bae5d1a86574ad1,-14.7510403,35.4947231,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,145,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/9d5d2031821043a6a387c464375eb08a,-14.7488292,35.4949093,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,81,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/6939ffce4ded4cb197fdbada377944c1,-14.1841598,35.4497345,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,No
12/08/2022,https://api.mwater.co/v3/images/2a367b8cb32f489eaa1e59e96cd39569,-14.7453817,35.4910944,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,71,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/71cb755dc54840f79987d8b259735bf2,-14.7446125,35.4948276,Partially functional but in need of repair,Worn out parts,NA,Yes,Sediment presence,NA,64,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/eeece74d94e941f7b69e560dfd2fb46d,-14.7425683,35.4994345,Functional,NA,NA,No,NA,NA,105,No,NA,Yes,Area or Water Mechanic,Yes 
12/08/2022,https://api.mwater.co/v3/images/65695760c49348dd8ca0ebc83e5fb2c9,-14.7390599,35.5003632,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,73,No,NA,Yes,Area or Water Mechanic,Yes 
